 -0.06426944        -0.17631963
  0.16030467         0.26595152
 -0.37407978        -0.80962247
 -0.21179896        -0.20403788
 -1.28346474         1.83551017
 -0.08483631         0.18523855
 -0.43167256         0.34264531
 -0.37661421         0.12115414
 -1.43739558         0.07937437
 -0.83354110        -0.62850866
 -0.40738079         0.48535005
 -0.36963378        -0.46122473
 -0.16090200        -0.59665211
 -0.00784177        -0.12129561
  1.34014766        -0.27189333
 -1.61335160         0.68765528
 -0.20124771         1.48199544
  0.83422537         0.70850308
 -0.03607080        -0.38754924
 -1.05736251        -1.14428724
 -1.25527627        -0.81034523
  1.05110964        -0.54186259
  0.68803447        -0.73098709
  0.44175884        -1.16438900
 -1.14865437        -0.23019394
  0.32655354        -0.58095879
 -0.36351558         0.16415064
 -0.12509063        -0.94782407
 -1.08056546         0.72302740
  0.25039688        -0.02465604
  0.60331859         0.56186542
 -0.26422358        -0.85752872
  1.26536004        -0.36176947
  0.76305770        -1.04054342
  0.35291112        -1.06949834
  0.68916470         0.04504609
 -1.00516772         0.28782951
  0.22073761         0.65926277
  0.18313653         0.96178325
 -0.11219994         0.96230441
 -0.81758798        -0.41441622
 -0.06463210         0.29542931
 -0.91001610         1.02475074
 -0.03607034        -1.79923832
 -0.28675935        -0.52756335
  0.73407789         0.27766933
 -0.22815024         0.46066996
  0.41502456        -0.39526377
  0.19116746        -0.70877634
 -1.53124290         1.88032291
 -0.83819799        -0.06565414
 -0.40779732        -1.49396144
 -0.07881683         0.37139779
  0.55281927         0.78314575
  0.22943942         1.59260337
  0.32550341        -0.94074333
  0.48937058         0.64426221
  0.18453540         0.89377026
 -1.25286755        -0.43476891
  0.06210746        -1.24870996
 -1.60110231        -0.33628809
 -1.45321462         0.38148128
 -1.16952684         0.13107249
  2.27628705         0.57926505
